42859.8226388889,5.547101,1.735239E-02,1.478634E-02,1.501887E-02,1.065552E-02,1.498562E-02,.0097812,8.177111E-04,1.089671E-02,1.643384E-02,1.402906E-02,1.428376E-02,1.024717E-02,1.422677E-02,9.438631E-03,7.766192E-04,.0109645,2.675148E-03,2.233472E-03,2.302633E-03,1.57928E-03,2.239689E-03,1.457397E-03,1.143769E-04,1.614801E-03,2.539868E-03,2.121943E-03,2.19437E-03,1.519141E-03,2.127929E-03,1.406945E-03,1.143769E-04,1.614801E-03,
42859.8226388889,5.572901,1.673076E-02,1.478634E-02,1.592628E-02,1.140494E-02,1.336883E-02,1.002782E-02,9.785093E-04,1.032749E-02,1.587752E-02,1.402906E-02,1.510019E-02,1.093879E-02,1.276149E-02,9.668086E-03,9.302818E-04,1.039528E-02,2.583597E-03,2.233472E-03,2.436272E-03,1.689652E-03,2.001576E-03,1.493717E-03,1.370076E-04,1.53097E-03,2.457936E-03,2.121943E-03,2.314609E-03,.001621,1.912129E-03,1.440738E-03,1.370076E-04,1.53097E-03,
42859.8226388889,5.508401,1.700674E-02,1.372388E-02,1.557528E-02,1.140853E-02,1.466905E-02,9.499415E-03,9.765027E-04,.0100855,1.612477E-02,1.306946E-02,1.478496E-02,1.094209E-02,.0139411,9.175966E-03,9.29678E-04,.0101533,2.624242E-03,2.076998E-03,2.38458E-03,1.69018E-03,2.193066E-03,1.415897E-03,1.369187E-04,1.495331E-03,2.49435E-03,1.980618E-03,2.268185E-03,1.621486E-03,2.085856E-03,1.368261E-03,1.369187E-04,1.495331E-03,
42859.822650463,5.560001,1.721404E-02,1.378644E-02,1.602111E-02,1.122258E-02,1.316484E-02,1.034121E-02,9.557543E-04,1.009334E-02,1.631021E-02,1.312616E-02,1.518523E-02,1.077083E-02,.0125755,9.959102E-03,9.095166E-04,1.016114E-02,2.654772E-03,2.086212E-03,2.450239E-03,1.662795E-03,1.971533E-03,1.539872E-03,1.339494E-04,1.496486E-03,2.521661E-03,1.988968E-03,2.327134E-03,1.596263E-03,1.884737E-03,1.483597E-03,1.339494E-04,1.496486E-03,
42859.822650463,5.585801,1.686869E-02,1.361795E-02,1.599178E-02,1.122611E-02,1.400282E-02,9.787097E-03,9.455978E-04,1.040015E-02,1.600115E-02,.0129734,1.515894E-02,1.077408E-02,1.333794E-02,9.444122E-03,9.006255E-04,1.046794E-02,2.603911E-03,2.061396E-03,2.44592E-03,1.663314E-03,2.094947E-03,1.458265E-03,1.3264E-04,1.541671E-03,2.476143E-03,1.966471E-03,2.323262E-03,1.596742E-03,1.997025E-03,1.407753E-03,1.3264E-04,1.541671E-03,
42859.822650463,5.534201,1.870771E-02,1.523645E-02,1.536746E-02,1.101179E-02,1.360848E-02,1.010242E-02,9.511125E-04,1.017022E-02,1.763918E-02,1.443351E-02,1.459798E-02,1.057642E-02,1.297967E-02,9.737418E-03,9.006255E-04,1.023801E-02,2.874752E-03,2.299762E-03,2.353972E-03,1.63175E-03,2.036869E-03,1.504704E-03,1.3264E-04,1.507807E-03,2.717385E-03,2.181509E-03,2.240646E-03,1.567631E-03,1.944261E-03,1.450949E-03,1.3264E-04,1.507807E-03,
42859.822662037,5.521301,1.717947E-02,1.523531E-02,1.638201E-02,1.185647E-02,1.447821E-02,.0101784,9.187423E-04,1.018619E-02,.0162793,1.443248E-02,.0155084,1.135376E-02,1.376859E-02,9.807997E-03,8.721392E-04,1.025399E-02,2.649681E-03,2.299594E-03,2.503392E-03,1.756151E-03,2.164959E-03,1.515895E-03,1.284446E-04,1.51016E-03,2.517109E-03,2.181358E-03,2.374729E-03,1.682115E-03,2.06045E-03,1.461343E-03,1.284446E-04,1.51016E-03,
42859.822662037,5.521301,1.697222E-02,1.431853E-02,1.629541E-02,1.186021E-02,.0136733,9.535342E-03,9.163722E-04,1.015408E-02,1.609387E-02,.0136074,1.543092E-02,1.135719E-02,1.303862E-02,9.209486E-03,8.715731E-04,1.022188E-02,2.619158E-03,2.164575E-03,2.490637E-03,1.756701E-03,2.046416E-03,1.421188E-03,1.283613E-04,1.505431E-03,2.489798E-03,2.059842E-03,2.363319E-03,1.682619E-03,1.952944E-03,1.373197E-03,1.283613E-04,1.505431E-03,
42859.822662037,5.521301,1.690319E-02,1.380765E-02,1.605906E-02,1.125474E-02,1.441302E-02,9.625031E-03,8.549755E-04,1.016197E-02,1.603206E-02,1.314537E-02,1.521925E-02,1.080047E-02,1.370961E-02,9.293123E-03,8.139965E-04,1.022977E-02,2.608992E-03,2.089334E-03,2.455828E-03,1.667532E-03,2.155358E-03,1.434397E-03,1.198817E-04,1.506593E-03,2.480695E-03,1.991797E-03,2.332144E-03,1.600628E-03,2.051764E-03,1.385515E-03,1.198817E-04,1.506593E-03,
42859.822662037,5.534201,.0168342,1.380868E-02,.017382,1.255119E-02,1.512155E-02,.0093528,9.938073E-04,1.071883E-02,1.597024E-02,1.314631E-02,1.639985E-02,1.198971E-02,1.434925E-02,9.039095E-03,9.462794E-04,1.078662E-02,2.59883E-03,2.089487E-03,2.650664E-03,1.858467E-03,2.259708E-03,1.394304E-03,1.393637E-04,1.588604E-03,2.471592E-03,1.991936E-03,2.506019E-03,1.775775E-03,2.145967E-03,1.348103E-03,1.393637E-04,1.588604E-03,
42859.8226736111,5.521301,.0168342,1.382989E-02,1.574553E-02,1.076572E-02,1.486497E-02,.0102498,9.938444E-04,1.073899E-02,1.597024E-02,1.316552E-02,1.493795E-02,.0103491,1.411797E-02,9.874289E-03,9.462794E-04,1.080679E-02,2.59883E-03,2.092611E-03,2.409653E-03,1.59551E-03,2.22192E-03,1.526411E-03,1.393637E-04,1.591574E-03,2.471592E-03,1.994765E-03,2.290717E-03,1.534153E-03,2.111905E-03,1.471106E-03,1.393637E-04,1.591574E-03,
42859.8226736111,5.508401,1.666184E-02,1.359575E-02,1.567998E-02,1.144788E-02,1.415255E-02,1.061297E-02,9.240608E-04,1.074734E-02,1.581571E-02,1.295326E-02,1.487907E-02,1.097831E-02,1.347372E-02,1.021094E-02,8.804452E-04,1.081513E-02,2.573447E-03,2.058127E-03,2.399999E-03,1.695976E-03,2.116997E-03,1.579896E-03,1.296679E-04,1.592803E-03,2.448833E-03,1.963505E-03,2.282045E-03,1.62682E-03,2.017023E-03,1.520687E-03,1.296679E-04,1.592803E-03,
42859.8226736111,5.534201,1.673076E-02,1.359575E-02,1.604008E-02,1.144788E-02,.0144431,1.095795E-02,1.002632E-03,1.114296E-02,1.587752E-02,1.295326E-02,1.520224E-02,1.097831E-02,1.373683E-02,1.052994E-02,9.552001E-04,1.121076E-02,2.583597E-03,2.058127E-03,2.453033E-03,1.695976E-03,2.159789E-03,1.630703E-03,1.406775E-04,1.651069E-03,2.457936E-03,1.963505E-03,2.329639E-03,1.62682E-03,2.055773E-03,1.567668E-03,1.406775E-04,1.651069E-03,
42859.8226851852,5.560001,1.700674E-02,.0140209,1.690448E-02,1.131192E-02,.0137132,1.062648E-02,1.003181E-03,1.113432E-02,1.612477E-02,1.333843E-02,1.597488E-02,1.085315E-02,.0130749,1.022345E-02,9.545801E-04,1.120211E-02,2.624242E-03,2.120742E-03,2.580337E-03,1.675953E-03,2.052293E-03,1.581886E-03,1.405862E-04,1.649796E-03,2.49435E-03,2.02023E-03,2.443431E-03,1.608386E-03,1.958287E-03,1.522529E-03,1.405862E-04,1.649796E-03,
42859.8226851852,5.469701,1.745624E-02,1.401985E-02,.0153963,.0107944,1.343856E-02,1.023566E-02,9.215812E-04,1.086037E-02,1.652656E-02,1.333748E-02,1.462394E-02,1.037562E-02,.012825,9.861164E-03,8.762922E-04,1.092817E-02,2.690442E-03,2.120587E-03,2.358219E-03,1.599734E-03,2.011844E-03,1.524328E-03,1.290563E-04,1.60945E-03,2.553523E-03,2.02009E-03,2.24447E-03,1.538058E-03,1.921483E-03,1.469173E-03,1.290563E-04,1.60945E-03,
42859.8226851852,5.547101,1.714491E-02,1.374508E-02,1.593492E-02,1.079779E-02,1.334947E-02,1.018963E-02,9.462358E-04,1.070269E-02,.0162484,1.308867E-02,1.510794E-02,1.037875E-02,1.274385E-02,9.818424E-03,9.006255E-04,1.077049E-02,2.644591E-03,2.080119E-03,2.437546E-03,1.600234E-03,1.998723E-03,1.517548E-03,1.3264E-04,1.586228E-03,2.512557E-03,1.983447E-03,2.315752E-03,1.53852E-03,1.90953E-03,1.462879E-03,1.3264E-04,1.586228E-03,
42859.8226967593,5.495501,.0172832,1.433981E-02,.0156131,1.110819E-02,1.346895E-02,1.046364E-02,8.033545E-04,1.070269E-02,1.637202E-02,1.362661E-02,1.481896E-02,1.066537E-02,1.285269E-02,1.007261E-02,7.636641E-04,1.077049E-02,2.664958E-03,2.16771E-03,2.390149E-03,1.645948E-03,2.016321E-03,1.557903E-03,1.124689E-04,1.586228E-03,2.530764E-03,2.062672E-03,2.273192E-03,1.580731E-03,1.92556E-03,1.500315E-03,1.124689E-04,1.586228E-03,
42859.8226967593,5.598701,.0169377,1.433981E-02,1.625743E-02,1.075503E-02,1.377308E-02,1.049981E-02,9.687176E-04,1.049293E-02,1.606296E-02,1.362661E-02,1.539692E-02,1.033922E-02,1.312933E-02,1.010613E-02,9.213773E-04,1.056072E-02,2.614074E-03,2.16771E-03,2.485042E-03,1.593936E-03,2.061111E-03,1.56323E-03,1.356962E-04,1.555335E-03,2.485247E-03,2.062672E-03,2.358312E-03,1.532697E-03,1.966302E-03,1.505251E-03,1.356962E-04,1.555335E-03,
42859.8226967593,5.521301,.0172832,1.444627E-02,1.512221E-02,1.075503E-02,1.435311E-02,9.742108E-03,9.694446E-04,1.090438E-02,1.637202E-02,1.372267E-02,1.437699E-02,1.033922E-02,1.365539E-02,9.402223E-03,9.213773E-04,1.097218E-02,2.664958E-03,2.183388E-03,2.317854E-03,1.593936E-03,2.146535E-03,1.451639E-03,1.356962E-04,1.615932E-03,2.530764E-03,2.076819E-03,2.208101E-03,1.532697E-03,2.043779E-03,1.401583E-03,1.356962E-04,1.615932E-03,
42859.8226967593,5.560001,.0175948,1.607393E-02,1.470809E-02,1.025353E-02,1.438317E-02,9.889124E-03,8.981948E-04,1.090438E-02,1.665018E-02,1.518278E-02,1.400302E-02,9.874709E-03,.0136826,9.539094E-03,8.508214E-04,1.097218E-02,2.710849E-03,2.423103E-03,2.256863E-03,1.520078E-03,2.150962E-03,1.473291E-03,1.253051E-04,1.615932E-03,2.57173E-03,2.291858E-03,2.153023E-03,1.464286E-03,2.047786E-03,1.42174E-03,1.253051E-04,1.615932E-03,
42859.8227083333,5.521301,.0169377,1.482904E-02,1.585045E-02,1.025032E-02,1.332901E-02,1.001879E-02,9.395822E-04,1.050108E-02,1.606296E-02,1.406748E-02,1.503215E-02,9.871726E-03,.0127252,9.659691E-03,8.929044E-04,1.056887E-02,2.614074E-03,2.239761E-03,2.425105E-03,1.519604E-03,1.995711E-03,1.492387E-03,1.315028E-04,1.556535E-03,2.485247E-03,2.127602E-03,2.30459E-03,1.463847E-03,1.906785E-03,1.439501E-03,1.315028E-04,1.556535E-03,
42859.8227083333,5.585801,1.673076E-02,1.376628E-02,1.631441E-02,1.242138E-02,1.352873E-02,.0101806,9.369146E-04,1.023476E-02,1.587752E-02,1.310788E-02,1.544792E-02,1.187112E-02,1.290711E-02,9.810043E-03,8.923249E-04,1.030255E-02,2.583597E-03,2.083241E-03,2.493435E-03,1.839349E-03,2.025125E-03,1.516219E-03,1.314175E-04,1.517313E-03,2.457936E-03,1.986277E-03,2.365822E-03,1.758308E-03,1.933575E-03,1.461645E-03,1.314175E-04,1.517313E-03,
42859.8227083333,5.547101,1.752551E-02,1.376628E-02,1.574553E-02,1.139779E-02,1.383298E-02,.010307,9.16315E-04,1.048889E-02,1.658837E-02,1.310788E-02,1.493795E-02,1.093221E-02,1.318375E-02,9.927361E-03,8.715731E-04,1.055669E-02,2.700644E-03,2.083241E-03,2.409653E-03,1.688599E-03,2.069933E-03,1.534834E-03,1.283613E-04,1.554741E-03,2.562626E-03,1.986277E-03,2.290717E-03,1.620031E-03,1.974317E-03,1.478923E-03,1.283613E-04,1.554741E-03,
42859.8227199074,5.534201,1.717947E-02,1.389249E-02,.0153774,1.139421E-02,1.403748E-02,9.952582E-03,9.035009E-04,1.075541E-02,.0162793,1.322221E-02,1.460693E-02,1.092891E-02,1.336938E-02,9.59813E-03,8.596801E-04,1.082321E-02,2.649681E-03,2.10183E-03,2.355437E-03,1.688071E-03,2.100051E-03,1.482637E-03,1.266097E-04,1.593992E-03,2.517109E-03,2.003114E-03,2.241965E-03,1.619545E-03,2.001656E-03,1.430435E-03,1.266097E-04,1.593992E-03,
42859.8227199074,5.585801,1.673076E-02,1.370269E-02,1.593492E-02,1.168797E-02,1.500578E-02,1.027388E-02,7.363764E-04,1.074706E-02,1.587752E-02,1.305025E-02,1.510794E-02,1.119906E-02,1.424495E-02,9.896635E-03,7.014088E-04,1.081486E-02,2.583597E-03,2.073877E-03,2.437546E-03,1.731336E-03,2.242658E-03,1.529957E-03,1.033003E-04,1.592763E-03,2.457936E-03,1.977788E-03,2.315752E-03,1.65933E-03,2.130606E-03,1.474397E-03,1.033003E-04,1.592763E-03,
42859.8227199074,5.572901,1.704127E-02,1.370166E-02,1.566106E-02,1.075165E-02,.0138176,1.083984E-02,9.90241E-04,1.038401E-02,1.615568E-02,1.304932E-02,1.486206E-02,.0103361,1.316978E-02,1.042081E-02,9.427409E-04,.0104518,2.629328E-03,2.073725E-03,2.397212E-03,1.593439E-03,2.067668E-03,1.613308E-03,1.388425E-04,1.539293E-03,2.498902E-03,1.977651E-03,2.27954E-03,1.532238E-03,1.972259E-03,1.551595E-03,1.388425E-04,1.539293E-03,
42859.8227314815,5.611601,1.721404E-02,1.427598E-02,1.612455E-02,1.155893E-02,1.334449E-02,1.014752E-02,9.908726E-04,1.032754E-02,1.631021E-02,1.356897E-02,1.527793E-02,1.108046E-02,1.273931E-02,9.779317E-03,9.421291E-04,1.039533E-02,2.654772E-03,2.158308E-03,2.465473E-03,1.712331E-03,1.997991E-03,1.511347E-03,1.387524E-04,1.530977E-03,2.521661E-03,2.054184E-03,2.340787E-03,1.641864E-03,1.908862E-03,1.457119E-03,1.387524E-04,1.530977E-03,
42859.8227314815,5.456801,1.766413E-02,1.592207E-02,1.621095E-02,1.179188E-02,1.340369E-02,1.022361E-02,8.328896E-04,1.033556E-02,1.671199E-02,1.504723E-02,1.535532E-02,1.129448E-02,1.279325E-02,9.849971E-03,7.890783E-04,1.040336E-02,2.72106E-03,2.400737E-03,2.478198E-03,1.746639E-03,2.006709E-03,1.522552E-03,1.162118E-04,1.532159E-03,2.580833E-03,2.271894E-03,2.352184E-03,1.673384E-03,1.916806E-03,1.467525E-03,1.162118E-04,1.532159E-03,
42859.8227314815,5.547101,1.756015E-02,1.592207E-02,1.622995E-02,1.179188E-02,1.443307E-02,1.008201E-02,9.905326E-04,1.069889E-02,1.661927E-02,1.504723E-02,1.537233E-02,1.129448E-02,1.372776E-02,9.718454E-03,9.385879E-04,1.076669E-02,2.705746E-03,2.400737E-03,2.480996E-03,1.746639E-03,2.158312E-03,1.501698E-03,1.382309E-04,1.585668E-03,2.567178E-03,2.271894E-03,2.354689E-03,1.673384E-03,2.054437E-03,1.448156E-03,1.382309E-04,1.585668E-03,
42859.8227314815,5.534201,1.686869E-02,1.385006E-02,1.554753E-02,1.060213E-02,1.380761E-02,1.018744E-02,9.858566E-04,1.069889E-02,1.600115E-02,1.318379E-02,1.476001E-02,1.019777E-02,.0131607,9.816392E-03,9.385879E-04,1.076669E-02,2.603911E-03,2.095581E-03,2.380492E-03,1.571418E-03,2.066197E-03,1.517226E-03,1.382309E-04,1.585668E-03,2.476143E-03,1.997456E-03,2.26451E-03,1.511866E-03,1.970923E-03,1.46258E-03,1.382309E-04,1.585668E-03,
42859.8227430556,5.572901,.017387,.0138511,1.536746E-02,1.056276E-02,1.371819E-02,.0098321,9.555118E-04,9.266625E-03,1.646474E-02,1.318473E-02,1.459798E-02,1.016132E-02,1.307944E-02,9.486021E-03,9.089262E-04,9.334421E-03,2.680245E-03,2.095734E-03,2.353972E-03,1.565619E-03,2.053028E-03,1.464893E-03,1.338625E-04,1.374731E-03,2.544419E-03,1.997594E-03,2.240646E-03,1.506497E-03,1.958955E-03,1.413924E-03,1.338625E-04,1.374731E-03,
42859.8227430556,5.482601,1.711036E-02,1.389249E-02,1.541519E-02,1.055944E-02,1.329417E-02,9.727122E-03,1.086697E-03,.0100126,1.621749E-02,1.322221E-02,1.464095E-02,1.015825E-02,1.269345E-02,9.388263E-03,1.034108E-03,.0100804,2.639502E-03,2.10183E-03,2.361002E-03,1.565131E-03,1.99058E-03,1.449432E-03,1.522987E-04,1.484595E-03,2.508005E-03,2.003114E-03,2.246975E-03,1.506045E-03,1.902108E-03,1.399527E-03,1.522987E-04,1.484595E-03,
42859.8227430556,5.508401,1.648968E-02,.0134476,1.567998E-02,1.114755E-02,1.303562E-02,.0101543,6.273236E-04,.0100126,1.566118E-02,1.281879E-02,1.487907E-02,1.070167E-02,1.245755E-02,9.785611E-03,5.980383E-04,.0100804,2.548091E-03,2.036309E-03,2.399999E-03,1.651745E-03,1.952502E-03,1.512345E-03,8.807633E-05,1.484595E-03,2.426074E-03,.0019437,2.282045E-03,1.586077E-03,1.867366E-03,1.458046E-03,8.807633E-05,1.484595E-03,
42859.8227546296,5.560001,1.611158E-02,1.344861E-02,1.538634E-02,1.042406E-02,1.301144E-02,9.493427E-03,9.963542E-04,9.932216E-03,1.532121E-02,.0128197,1.461497E-02,1.003284E-02,1.243546E-02,9.170379E-03,9.504298E-04,1.000001E-02,2.492406E-03,2.036457E-03,2.356753E-03,1.545192E-03,1.94894E-03,1.415015E-03,1.399749E-04,1.472756E-03,2.376005E-03,1.943835E-03,2.24315E-03,1.487575E-03,1.864113E-03,1.367438E-03,1.399749E-04,1.472756E-03,
42859.8227546296,5.547101,.0166963,.0136381,.016363,1.041013E-02,.0128172,9.862356E-03,9.982905E-04,1.061008E-02,1.584662E-02,1.299168E-02,1.549139E-02,1.001993E-02,1.225795E-02,9.514183E-03,9.51047E-04,1.067787E-02,2.578521E-03,2.064365E-03,2.500591E-03,1.54314E-03,1.920333E-03,1.469349E-03,1.400658E-04,1.572588E-03,2.453384E-03,1.969163E-03,2.372224E-03,1.485674E-03,1.837969E-03,1.418072E-03,1.400658E-04,1.572588E-03,
42859.8227546296,5.521301,1.659295E-02,1.376524E-02,1.588836E-02,1.135128E-02,1.314993E-02,9.697088E-03,9.634672E-04,1.061008E-02,.0157539,1.310695E-02,1.506617E-02,1.088939E-02,1.256189E-02,9.360281E-03,9.178226E-04,1.067787E-02,2.563301E-03,2.083089E-03,2.430688E-03,1.681749E-03,1.969336E-03,1.445009E-03,1.351727E-04,1.572588E-03,2.439729E-03,1.986139E-03,.0023096,1.613724E-03,1.882733E-03,1.395406E-03,1.351727E-04,1.572588E-03,
42859.8227662037,5.443901,1.721404E-02,1.406233E-02,.016363,1.135128E-02,1.372275E-02,1.010008E-02,1.008611E-03,1.070293E-02,1.631021E-02,.0133759,1.549139E-02,1.088939E-02,1.308358E-02,9.735243E-03,9.593531E-04,1.077073E-02,2.654772E-03,2.126843E-03,2.500591E-03,1.681749E-03,2.053699E-03,1.504359E-03,1.412891E-04,1.586263E-03,2.521661E-03,2.025749E-03,2.372224E-03,1.613724E-03,1.959565E-03,1.450628E-03,1.412891E-04,1.586263E-03,
42859.8227662037,5.508401,1.721404E-02,1.410588E-02,1.623844E-02,1.151594E-02,1.368826E-02,1.046062E-02,1.008033E-03,.0103114,1.631021E-02,1.341528E-02,1.537992E-02,1.104093E-02,1.305223E-02,1.006982E-02,9.587305E-04,.0103792,2.654772E-03,2.133257E-03,2.482246E-03,.001706,2.048619E-03,1.557459E-03,1.411974E-04,1.528601E-03,2.521661E-03,2.031548E-03,2.355808E-03,1.636042E-03,1.954948E-03,1.499903E-03,1.411974E-04,1.528601E-03,
42859.8227662037,5.482601,1.700674E-02,1.410482E-02,1.600214E-02,1.177036E-02,1.403748E-02,9.973644E-03,9.254071E-04,9.713864E-03,1.612477E-02,1.341432E-02,1.516822E-02,1.127472E-02,1.336938E-02,9.617718E-03,8.804452E-04,9.78166E-03,2.624242E-03,2.133101E-03,2.447445E-03,1.743469E-03,2.100051E-03,1.485739E-03,1.296679E-04,1.440598E-03,2.49435E-03,2.031407E-03,2.32463E-03,1.670474E-03,2.001656E-03,1.43332E-03,1.296679E-04,1.440598E-03,
42859.8227662037,5.534201,1.752551E-02,1.440368E-02,1.566984E-02,1.177406E-02,1.443329E-02,1.033108E-02,9.173366E-04,.0103114,1.658837E-02,1.368424E-02,1.486996E-02,1.127812E-02,1.372795E-02,9.949707E-03,8.715731E-04,.0103792,2.700644E-03,2.177115E-03,2.398506E-03,1.744015E-03,2.158343E-03,1.538381E-03,1.283613E-04,1.528601E-03,2.562626E-03,2.07116E-03,2.280703E-03,1.670975E-03,2.054465E-03,1.482214E-03,1.283613E-04,1.528601E-03,
42859.8227777778,5.560001,1.704127E-02,1.385006E-02,.0158694,1.149084E-02,1.349834E-02,1.086708E-02,8.02871E-04,1.031941E-02,1.615568E-02,1.318379E-02,1.504916E-02,1.101783E-02,1.287944E-02,1.044599E-02,7.6416E-04,1.038721E-02,2.629328E-03,2.095581E-03,2.427896E-03,1.702302E-03,2.020649E-03,1.617321E-03,1.12542E-04,1.529781E-03,2.498902E-03,1.997456E-03,2.307095E-03,1.632641E-03,.0019295,1.555304E-03,1.12542E-04,1.529781E-03,
42859.8227777778,5.560001,1.700674E-02,.0138511,1.557528E-02,1.094756E-02,1.425294E-02,1.056615E-02,9.59279E-04,9.561099E-03,1.612477E-02,1.318473E-02,1.478496E-02,1.051712E-02,1.356469E-02,1.016758E-02,9.130766E-04,9.628895E-03,2.624242E-03,2.095734E-03,2.38458E-03,1.62229E-03,2.131783E-03,.001573,1.344737E-04,1.418099E-03,2.49435E-03,1.997594E-03,2.268185E-03,1.558897E-03,2.030421E-03,1.514302E-03,1.344737E-04,1.418099E-03,
42859.8227777778,5.508401,1.769881E-02,1.461567E-02,1.605906E-02,1.065552E-02,1.347841E-02,1.067948E-02,9.622704E-04,1.082808E-02,.0167429,1.387537E-02,1.521925E-02,1.024717E-02,.0128613,.0102725,9.136696E-04,1.089587E-02,2.726167E-03,2.208336E-03,2.455828E-03,1.57928E-03,2.017713E-03,1.589692E-03,1.345611E-04,1.604694E-03,2.585385E-03,2.099309E-03,2.332144E-03,1.519141E-03,1.926828E-03,1.529754E-03,1.345611E-04,1.604694E-03,
42859.8227893518,5.495501,1.752551E-02,1.442389E-02,1.564213E-02,1.111541E-02,1.330412E-02,1.031708E-02,8.655096E-04,1.082808E-02,1.658837E-02,1.370248E-02,1.484505E-02,1.067203E-02,1.270252E-02,9.936715E-03,8.223027E-04,1.089587E-02,2.700644E-03,2.180092E-03,2.394424E-03,1.647012E-03,1.992045E-03,1.536318E-03,1.21105E-04,1.604694E-03,2.562626E-03,2.073846E-03,2.277035E-03,1.581712E-03,1.903444E-03,.0014803,1.21105E-04,1.604694E-03,
42859.8227893518,5.521301,1.731779E-02,1.442389E-02,1.602111E-02,1.111541E-02,1.306543E-02,1.016635E-02,9.001747E-04,1.006508E-02,1.640293E-02,1.370248E-02,1.518523E-02,1.067203E-02,1.248477E-02,9.796805E-03,8.55527E-04,1.013288E-02,2.670053E-03,2.180092E-03,2.450239E-03,1.647012E-03,1.956892E-03,1.51412E-03,1.259981E-04,1.492324E-03,2.535316E-03,2.073846E-03,2.327134E-03,1.581712E-03,1.871375E-03,1.459695E-03,1.259981E-04,1.492324E-03,
42859.8227893518,5.572901,1.717947E-02,1.418984E-02,1.569892E-02,1.049543E-02,1.384756E-02,9.949574E-03,8.996038E-04,1.004894E-02,.0162793,1.349116E-02,1.489608E-02,1.009897E-02,1.319699E-02,9.595332E-03,8.55527E-04,1.011673E-02,2.649681E-03,2.145622E-03,2.402788E-03,1.555704E-03,2.072081E-03,1.482194E-03,1.259981E-04,1.489946E-03,2.517109E-03,2.042724E-03,2.28455E-03,1.497315E-03,1.976268E-03,1.430023E-03,1.259981E-04,1.489946E-03,
42859.8228009259,5.560001,.0166963,1.418984E-02,1.560428E-02,1.089063E-02,1.356314E-02,1.010309E-02,9.338015E-04,9.116387E-03,1.584662E-02,1.349116E-02,1.481103E-02,1.046454E-02,1.293842E-02,9.738041E-03,8.887514E-04,9.184183E-03,2.578521E-03,2.145622E-03,2.388851E-03,1.613906E-03,2.030191E-03,1.504803E-03,1.308912E-04,1.352604E-03,2.453384E-03,2.042724E-03,2.272025E-03,1.551154E-03,1.938186E-03,1.451041E-03,1.308912E-04,1.352604E-03,
42859.8228009259,5.495501,1.676523E-02,1.355341E-02,.0156232,1.089063E-02,1.363793E-02,1.049515E-02,9.808181E-04,9.734049E-03,1.590843E-02,1.291484E-02,1.482804E-02,1.046454E-02,1.300646E-02,1.010181E-02,9.344348E-04,9.801844E-03,2.588674E-03,2.051891E-03,2.391637E-03,1.613906E-03,2.041207E-03,1.562543E-03,1.376193E-04,1.443571E-03,2.462488E-03,1.957846E-03,2.27453E-03,1.551154E-03,1.948207E-03,1.504615E-03,1.376193E-04,1.443571E-03,
42859.8228009259,5.534201,1.704127E-02,1.404109E-02,1.569892E-02,1.113684E-02,1.380262E-02,1.041967E-02,8.336936E-04,9.734049E-03,1.615568E-02,1.335669E-02,1.489608E-02,1.069179E-02,1.315617E-02,1.003186E-02,7.932314E-04,9.801844E-03,2.629328E-03,2.123715E-03,2.402788E-03,1.650167E-03,2.065462E-03,1.551427E-03,1.168235E-04,1.443571E-03,2.498902E-03,2.022919E-03,2.28455E-03,1.584622E-03,1.970255E-03,1.494312E-03,1.168235E-04,1.443571E-03,
42859.8228009259,5.521301,1.735239E-02,1.404109E-02,.0166104,1.202885E-02,1.379763E-02,1.016635E-02,9.127252E-04,1.135692E-02,1.643384E-02,1.335669E-02,1.571251E-02,1.151185E-02,1.315163E-02,9.796805E-03,8.679861E-04,1.142472E-02,2.675148E-03,2.123715E-03,2.537026E-03,1.781539E-03,2.064726E-03,1.51412E-03,1.27833E-04,1.68258E-03,2.539868E-03,2.022919E-03,2.404789E-03,1.705396E-03,1.969587E-03,1.459695E-03,1.27833E-04,1.68258E-03,
42859.8228125,5.534201,1.735239E-02,1.348991E-02,1.585045E-02,1.203963E-02,.0135432,1.036836E-02,9.118443E-04,1.069082E-02,1.643384E-02,1.285721E-02,1.503215E-02,1.152173E-02,1.292027E-02,9.984286E-03,8.679861E-04,1.075861E-02,2.675148E-03,2.04254E-03,2.425105E-03,1.783127E-03,2.027255E-03,1.543871E-03,1.27833E-04,1.584479E-03,2.539868E-03,1.949358E-03,2.30459E-03,1.706852E-03,1.935513E-03,1.487306E-03,1.27833E-04,1.584479E-03,
42859.8228125,5.482601,1.783758E-02,1.429618E-02,1.630596E-02,1.138347E-02,1.428774E-02,1.040458E-02,9.225991E-04,1.069082E-02,1.686652E-02,1.358721E-02,1.544036E-02,1.091903E-02,.0135962,1.001786E-02,8.762922E-04,1.075861E-02,2.746605E-03,2.161283E-03,2.492191E-03,1.68649E-03,2.136907E-03,1.549205E-03,1.290563E-04,1.584479E-03,2.603592E-03,2.05687E-03,2.364709E-03,1.618089E-03,2.035062E-03,1.492252E-03,1.290563E-04,1.584479E-03,
