43617.5802083333,68.15238,6.250852E-03,3.648238E-03,4.812724E-03,1.661362E-03,2.739883E-03,2.060545E-03,6.611577E-04,9.749198E-04,6.156088E-03,3.606839E-03,4.749663E-03,1.651464E-03,2.716399E-03,2.046202E-03,6.528809E-04,9.720691E-04,9.805036E-04,5.653228E-04,7.542574E-04,2.497828E-04,4.199815E-04,3.120242E-04,9.615329E-05,1.431619E-04,9.665387E-04,5.59222E-04,7.449643E-04,2.483242E-04,4.165208E-04,3.099106E-04,9.615329E-05,1.431619E-04,
43617.5802199074,69.20376,6.45446E-03,3.810746E-03,5.080777E-03,1.872229E-03,3.122795E-03,2.10729E-03,6.289241E-04,9.271486E-04,6.351962E-03,3.765188E-03,5.009187E-03,1.859576E-03,3.091635E-03,2.092254E-03,6.206398E-04,9.240657E-04,1.010508E-03,5.892708E-04,7.937591E-04,2.808573E-04,4.764093E-04,3.189128E-04,9.140498E-05,1.360921E-04,9.954037E-04,5.825572E-04,7.832092E-04,2.789927E-04,4.718175E-04,3.16697E-04,9.140498E-05,1.360921E-04,
43617.5802314815,69.94362,6.380388E-03,3.942809E-03,4.811102E-03,1.501435E-03,3.02821E-03,1.939083E-03,6.004066E-04,9.305032E-04,6.280735E-03,3.893731E-03,4.74809E-03,1.493404E-03,2.999044E-03,1.926469E-03,5.92429E-04,9.28066E-04,9.995927E-04,6.087323E-04,7.540183E-04,2.262152E-04,4.624708E-04,2.94125E-04,8.725021E-05,1.366813E-04,9.849074E-04,6.014999E-04,7.447325E-04,2.250317E-04,4.581728E-04,2.92266E-04,8.725021E-05,1.366813E-04,
43617.5802430556,69.72296,6.152236E-03,3.533645E-03,4.678083E-03,1.54051E-03,2.734917E-03,1.823953E-03,5.997066E-04,8.262844E-04,6.061119E-03,3.495063E-03,4.619114E-03,1.532041E-03,2.711526E-03,1.812876E-03,5.92429E-04,8.240586E-04,9.65971E-04,5.484357E-04,7.34416E-04,2.319735E-04,4.192497E-04,2.771587E-04,8.725021E-05,1.213636E-04,9.525436E-04,5.427501E-04,7.25726E-04,2.307254E-04,4.158026E-04,2.755264E-04,8.725021E-05,1.213636E-04,
43617.5802546296,70.11236,6.377302E-03,3.724688E-03,5.020623E-03,1.963086E-03,3.092919E-03,2.46934E-03,5.348352E-04,9.032232E-04,6.277767E-03,3.681356E-03,4.950991E-03,1.949143E-03,3.062396E-03,2.448383E-03,5.279469E-04,9.00064E-04,9.99138E-04,5.765889E-04,7.848945E-04,2.942465E-04,4.720066E-04,3.722665E-04,7.775359E-05,1.325573E-04,9.8447E-04,5.702032E-04,7.746331E-04,2.921918E-04,4.675087E-04,3.691782E-04,7.775359E-05,1.325573E-04,
43617.5802662037,71.09884,6.590359E-03,3.79353E-03,5.084029E-03,1.784104E-03,3.082962E-03,2.085474E-03,6.167995E-04,8.748243E-04,6.482544E-03,3.748422E-03,5.012333E-03,1.772643E-03,3.05265E-03,2.070763E-03,6.085495E-04,8.72062E-04,1.030535E-03,5.867338E-04,7.942384E-04,2.678708E-04,4.705393E-04,3.156978E-04,8.962437E-05,1.284333E-04,1.014647E-03,5.800864E-04,7.836728E-04,2.661818E-04,4.660723E-04,3.1353E-04,8.962437E-05,1.284333E-04,
43617.5802777778,71.8387,6.683092E-03,4.299448E-03,4.999494E-03,1.660473E-03,3.167621E-03,2.007586E-03,6.706434E-04,8.866539E-04,6.571577E-03,4.240237E-03,4.930543E-03,1.650586E-03,3.135494E-03,1.994011E-03,6.609411E-04,8.840628E-04,1.044201E-03,6.612885E-04,7.817807E-04,2.496518E-04,4.830151E-04,3.0422E-04,9.734037E-05,1.302007E-04,1.027767E-03,6.525629E-04,7.716198E-04,2.481948E-04,4.782807E-04,3.022194E-04,9.734037E-05,1.302007E-04,
43617.5802893518,72.1632,7.364949E-03,4.610837E-03,4.833825E-03,1.664918E-03,2.898885E-03,2.02316E-03,6.185779E-04,8.786374E-04,7.224489E-03,4.542033E-03,4.77011E-03,1.654976E-03,2.872342E-03,2.009361E-03,6.085495E-04,8.760623E-04,1.144683E-03,7.071765E-04,7.573669E-04,2.503069E-04,4.434128E-04,3.06515E-04,8.962437E-05,1.290224E-04,1.123984E-03,6.970371E-04,7.479775E-04,2.488418E-04,4.395012E-04,3.044815E-04,8.962437E-05,1.290224E-04,
43617.5803009259,73.18862,6.516217E-03,3.801182E-03,5.153973E-03,1.801012E-03,3.347072E-03,2.063661E-03,6.412339E-04,8.668263E-04,6.411317E-03,3.755874E-03,5.079967E-03,1.789327E-03,3.310929E-03,2.049272E-03,6.327302E-04,8.640614E-04,1.019609E-03,5.878613E-04,8.045456E-04,2.703625E-04,5.0946E-04,3.124834E-04,9.31856E-05,1.27255E-04,1.004151E-03,5.811845E-04,7.936396E-04,2.686405E-04,5.041338E-04,3.10363E-04,9.31856E-05,1.27255E-04,
43617.5803125,74.21404,6.435939E-03,3.718953E-03,5.020623E-03,1.728945E-03,3.053094E-03,2.035621E-03,6.00214E-04,9.549829E-04,6.334155E-03,3.675767E-03,4.950991E-03,.0017182,3.02341E-03,2.021642E-03,5.92429E-04,9.520677E-04,1.007779E-03,5.757437E-04,7.848945E-04,2.597422E-04,4.661379E-04,3.083512E-04,8.725021E-05,1.402162E-04,9.927796E-04,5.693797E-04,7.746331E-04,2.581588E-04,4.617635E-04,3.062912E-04,8.725021E-05,1.402162E-04,
43617.5803240741,74.16212,6.183046E-03,3.449672E-03,4.785137E-03,1.624917E-03,2.774649E-03,1.886173E-03,6.200408E-04,8.745585E-04,6.090797E-03,3.413094E-03,4.722924E-03,1.615461E-03,2.750512E-03,1.874277E-03,6.125796E-04,8.72062E-04,9.705114E-04,5.360611E-04,7.501919E-04,2.444121E-04,4.251047E-04,2.863279E-04,9.021791E-05,1.284333E-04,9.569171E-04,5.306706E-04,7.410239E-04,2.430187E-04,4.215477E-04,2.845748E-04,9.021791E-05,1.284333E-04,
43617.5803356481,74.40874,6.488423E-03,3.778229E-03,4.921507E-03,1.789443E-03,3.237379E-03,2.041851E-03,6.044198E-04,8.989112E-04,6.384607E-03,3.733519E-03,4.855045E-03,1.777912E-03,3.203718E-03,2.027782E-03,5.964591E-04,8.960637E-04,1.015513E-03,5.84479E-04,7.702882E-04,2.686576E-04,4.932951E-04,3.092694E-04,8.784375E-05,1.319681E-04,1.000214E-03,5.778901E-04,7.60494E-04,2.669582E-04,4.883347E-04,3.071961E-04,8.784375E-05,1.319681E-04,
43617.5803472222,75.2135,6.522394E-03,3.732336E-03,5.186517E-03,1.87401E-03,3.107856E-03,2.02939E-03,5.349792E-04,8.10756E-04,6.417253E-03,3.688808E-03,5.111424E-03,1.861332E-03,3.077016E-03,2.015501E-03,5.279469E-04,8.080574E-04,1.02052E-03,5.777159E-04,8.093415E-04,2.811198E-04,4.742079E-04,3.074331E-04,7.775359E-05,1.19007E-04,1.005025E-03,5.713014E-04,7.982753E-04,2.792515E-04,4.696631E-04,3.053864E-04,7.775359E-05,1.19007E-04,
43617.5803587963,75.55098,6.253934E-03,3.562284E-03,4.726734E-03,1.628472E-03,2.893913E-03,1.967103E-03,6.406519E-04,9.186938E-04,6.159056E-03,3.523007E-03,.0046663,1.618974E-03,2.867468E-03,.0019541,6.327302E-04,9.160651E-04,9.809579E-04,5.526562E-04,7.415853E-04,2.44936E-04,4.426801E-04,2.982541E-04,9.31856E-05,1.349139E-04,9.669761E-04,5.46868E-04,7.326796E-04,2.435363E-04,4.387831E-04,2.963379E-04,9.31856E-05,1.349139E-04,
43617.5803703704,75.9923,6.791354E-03,3.766754E-03,4.976743E-03,1.755632E-03,3.167621E-03,2.110407E-03,6.41502E-04,8.025475E-04,6.67545E-03,3.722341E-03,4.908523E-03,1.744544E-03,3.135494E-03,2.095324E-03,6.327302E-04,8.000568E-04,1.060155E-03,5.82788E-04,7.784281E-04,2.63675E-04,4.830151E-04,3.193722E-04,9.31856E-05,1.178287E-04,1.043075E-03,5.76243E-04,7.683748E-04,2.620409E-04,4.782807E-04,3.171494E-04,9.31856E-05,1.178287E-04,
43617.5803819444,77.14752,6.744946E-03,3.960044E-03,5.173498E-03,1.913196E-03,3.386982E-03,2.17588E-03,5.558516E-04,8.389142E-04,6.630933E-03,3.910497E-03,5.098841E-03,1.899969E-03,3.349914E-03,2.159795E-03,5.480975E-04,8.360595E-04,1.053316E-03,6.112721E-04,8.07423E-04,2.868945E-04,5.153414E-04,3.290205E-04,8.072129E-05,1.23131E-04,1.036514E-03,6.039707E-04,7.964211E-04,2.849452E-04,5.098789E-04,3.266503E-04,8.072129E-05,1.23131E-04,
43617.5803935185,78.05612,6.587269E-03,3.766754E-03,5.367275E-03,2.574881E-03,3.282243E-03,2.12911E-03,6.453571E-04,8.118372E-04,6.479576E-03,3.722341E-03,5.286013E-03,2.550648E-03,3.247577E-03,2.113744E-03,6.367604E-04,8.080574E-04,1.03008E-03,5.82788E-04,8.35979E-04,3.844039E-04,4.999064E-04,3.221284E-04,9.377914E-05,1.19007E-04,1.01421E-03,5.76243E-04,8.240038E-04,3.808328E-04,4.947979E-04,3.198639E-04,9.377914E-05,1.19007E-04,
43617.5804050926,77.99122,6.423592E-03,3.778229E-03,4.944249E-03,1.908743E-03,3.033187E-03,2.038736E-03,6.166013E-04,8.589766E-04,6.322284E-03,3.733519E-03,4.877066E-03,1.895578E-03,3.003918E-03,2.024712E-03,6.085495E-04,8.560609E-04,1.00596E-03,5.84479E-04,7.736395E-04,2.862382E-04,4.632042E-04,3.088103E-04,8.962437E-05,1.260767E-04,9.910302E-04,5.778901E-04,7.637391E-04,2.842982E-04,4.58891E-04,3.067436E-04,8.962437E-05,1.260767E-04,
43617.5804166667,78.6532,6.627445E-03,3.868149E-03,5.162108E-03,1.971997E-03,3.267287E-03,2.160288E-03,6.210113E-04,7.828067E-04,6.518157E-03,3.821077E-03,5.087831E-03,1.957924E-03,3.232958E-03,2.144445E-03,6.125796E-04,7.800555E-04,.001036,5.9773E-04,8.057445E-04,2.955597E-04,4.977025E-04,3.267229E-04,9.021791E-05,1.14883E-04,1.019895E-03,5.907931E-04,7.947985E-04,2.934858E-04,4.926435E-04,3.243882E-04,9.021791E-05,1.14883E-04,
43617.5804282407,79.34114,6.51004E-03,3.850925E-03,5.066143E-03,1.87401E-03,3.152677E-03,2.33814E-03,6.086095E-04,8.910289E-04,6.405382E-03,3.80431E-03,4.995031E-03,1.861332E-03,3.120874E-03,2.31944E-03,6.004892E-04,8.880631E-04,1.018699E-03,5.951918E-04,7.916025E-04,2.811198E-04,4.808129E-04,3.529321E-04,8.843729E-05,1.307899E-04,1.003276E-03,5.883223E-04,7.811231E-04,2.792515E-04,4.761263E-04,3.501764E-04,8.843729E-05,1.307899E-04,
43617.5804398148,79.12048,6.315605E-03,3.661614E-03,4.840318E-03,1.660473E-03,2.844207E-03,2.066777E-03,5.877774E-04,8.344978E-04,6.218411E-03,3.619879E-03,4.776401E-03,1.650586E-03,2.818736E-03,2.052343E-03,5.803385E-04,8.320591E-04,9.90046E-04,5.67294E-04,7.583238E-04,2.496518E-04,4.353552E-04,3.129425E-04,8.54696E-05,1.225419E-04,9.75723E-04,5.611437E-04,7.489047E-04,2.481948E-04,4.316017E-04,3.108155E-04,8.54696E-05,1.225419E-04,
43617.5804513889,79.50988,6.69546E-03,4.025174E-03,5.214185E-03,1.963977E-03,3.267287E-03,2.256985E-03,6.498786E-04,8.389954E-04,6.583448E-03,3.973837E-03,5.138163E-03,1.950021E-03,3.232958E-03,2.239618E-03,6.407905E-04,8.360595E-04,1.046023E-03,6.2087E-04,8.134188E-04,2.943779E-04,4.977025E-04,3.409727E-04,9.437268E-05,1.23131E-04,1.029517E-03,6.133048E-04,8.022158E-04,2.923212E-04,4.926435E-04,3.384133E-04,9.437268E-05,1.23131E-04,
43617.580462963,80.6002,6.735666E-03,3.967705E-03,5.367275E-03,2.049548E-03,3.536748E-03,2.263226E-03,5.762862E-04,8.110272E-04,6.622029E-03,3.917949E-03,5.286013E-03,2.03432E-03,3.49611E-03,2.245758E-03,5.682482E-04,8.080574E-04,1.051948E-03,6.124011E-04,8.35979E-04,3.06988E-04,5.374117E-04,3.418924E-04,8.368898E-05,1.19007E-04,1.035202E-03,6.050688E-04,8.240038E-04,3.047439E-04,5.31423E-04,3.393182E-04,8.368898E-05,1.19007E-04,
43617.580474537,81.01556,6.485335E-03,3.745997E-03,4.957374E-03,1.749946E-03,3.091916E-03,2.243663E-03,6.162359E-04,7.899003E-04,6.38164E-03,3.702119E-03,4.889773E-03,1.738932E-03,3.061414E-03,2.226509E-03,6.081595E-04,7.874574E-04,1.015058E-03,5.79729E-04,7.755737E-04,2.628371E-04,4.718589E-04,3.390094E-04,8.956694E-05,1.159731E-04,9.997772E-04,5.732629E-04,7.656117E-04,2.612139E-04,4.67364E-04,3.364816E-04,8.956694E-05,1.159731E-04,
43617.5804861111,80.95066,6.59654E-03,3.871977E-03,5.064517E-03,1.784104E-03,3.212461E-03,2.194592E-03,5.964696E-04,8.547595E-04,6.48848E-03,3.824802E-03,4.993458E-03,1.772643E-03,3.179352E-03,2.178216E-03,5.883988E-04,8.520606E-04,1.031446E-03,5.982941E-04,7.913628E-04,2.678708E-04,4.896231E-04,3.317781E-04,8.665667E-05,1.254876E-04,1.015522E-03,5.913422E-04,7.808913E-04,2.661818E-04,4.84744E-04,3.293648E-04,8.665667E-05,1.254876E-04,
43617.5804976852,81.54774,6.698553E-03,3.885374E-03,5.160481E-03,1.909633E-03,3.35206E-03,2.238264E-03,5.884188E-04,8.469363E-04,6.586416E-03,3.837843E-03,5.086258E-03,1.896456E-03,3.315802E-03,2.221197E-03,5.803385E-04,8.4406E-04,1.046479E-03,6.002684E-04,8.055047E-04,2.863694E-04,5.10195E-04,3.382139E-04,8.54696E-05,1.243093E-04,1.029954E-03,5.932639E-04,7.945668E-04,2.844276E-04,5.048519E-04,3.356988E-04,8.54696E-05,1.243093E-04,
43617.5805092593,82.06694,6.476072E-03,3.894945E-03,4.937751E-03,1.69426E-03,3.19253E-03,2.241384E-03,6.41301E-04,8.225148E-04,6.372736E-03,3.847158E-03,4.870774E-03,1.683954E-03,3.15986E-03,2.224267E-03,6.327302E-04,8.200583E-04,1.013693E-03,6.016788E-04,7.72682E-04,2.546308E-04,4.86686E-04,3.386736E-04,9.31856E-05,1.207744E-04,9.984651E-04,5.946366E-04,7.628119E-04,2.531121E-04,4.818714E-04,3.361512E-04,9.31856E-05,1.207744E-04,
43617.5805208333,81.43092,6.426679E-03,3.713218E-03,4.939375E-03,1.776096E-03,2.928718E-03,2.150934E-03,5.716169E-04,7.423855E-04,6.325252E-03,3.670179E-03,4.872347E-03,1.76474E-03,2.901581E-03,2.135235E-03,5.64218E-04,7.400526E-04,1.006414E-03,5.748986E-04,7.729214E-04,2.666906E-04,4.478092E-04,3.253444E-04,8.309544E-05,1.089915E-04,9.914676E-04,5.685561E-04,7.630437E-04,2.650172E-04,4.4381E-04,3.230309E-04,8.309544E-05,1.089915E-04,
43617.5805324074,80.95066,6.482247E-03,3.918207E-03,4.965493E-03,1.737489E-03,2.982462E-03,2.137803E-03,5.592785E-04,8.099292E-04,6.378672E-03,3.869795E-03,4.897633E-03,1.726635E-03,2.954237E-03,2.122304E-03,5.517739E-04,8.074436E-04,1.014603E-03,6.051069E-04,7.767702E-04,2.610013E-04,4.557291E-04,3.234093E-04,8.126273E-05,1.189166E-04,9.993399E-04,5.979725E-04,7.667699E-04,2.594017E-04,4.515698E-04,3.211254E-04,8.126273E-05,1.189166E-04,
43617.5805439815,81.28814,6.800638E-03,4.038587E-03,5.308625E-03,2.200323E-03,3.436886E-03,2.300678E-03,5.927806E-04,8.755181E-04,6.684353E-03,3.986878E-03,5.22939E-03,2.18272E-03,3.398646E-03,2.282599E-03,5.843687E-04,8.72062E-04,1.061523E-03,6.228467E-04,8.27336E-04,3.29207E-04,5.226954E-04,3.474115E-04,8.606313E-05,1.284333E-04,1.044387E-03,6.152265E-04,8.156594E-04,3.26613E-04,5.170602E-04,3.447473E-04,8.606313E-05,1.284333E-04,
43617.5805555556,81.61264,6.35879E-03,3.604567E-03,4.898931E-03,1.633422E-03,2.942682E-03,2.14714E-03,5.792245E-04,8.698996E-04,6.259961E-03,3.564252E-03,4.833182E-03,1.623865E-03,2.915264E-03,2.131499E-03,5.719116E-04,8.674023E-04,9.964099E-04,5.588871E-04,7.669613E-04,2.456655E-04,4.498669E-04,3.247853E-04,8.422852E-05,1.27747E-04,9.818459E-04,5.529461E-04,7.572721E-04,2.44257E-04,4.458265E-04,3.224804E-04,8.422852E-05,1.27747E-04,
43617.5805671296,81.17132,6.361875E-03,3.638685E-03,4.884154E-03,1.796563E-03,2.898885E-03,2.269467E-03,6.041277E-04,9.069495E-04,6.262928E-03,3.597524E-03,4.818869E-03,1.784937E-03,2.872342E-03,2.251898E-03,5.964591E-04,9.040643E-04,9.968646E-04,5.63915E-04,7.647837E-04,2.697067E-04,4.434128E-04,3.428122E-04,8.784375E-05,1.331464E-04,9.822833E-04,5.578493E-04,7.551629E-04,2.679935E-04,4.395012E-04,3.40223E-04,8.784375E-05,1.331464E-04,
43617.5805787037,81.08046,.0066429,3.937355E-03,5.01909E-03,1.767745E-03,2.972516E-03,2.206291E-03,5.553726E-04,8.260151E-04,6.532996E-03,3.888425E-03,4.949507E-03,1.756499E-03,2.944494E-03,2.189731E-03,5.477464E-04,8.234326E-04,1.038278E-03,6.079286E-04,7.846685E-04,2.654601E-04,4.542634E-04,3.335021E-04,8.066957E-05,1.212714E-04,1.022082E-03,6.00718E-04,7.744145E-04,2.638028E-04,4.50134E-04,3.310618E-04,8.066957E-05,1.212714E-04,
43617.5805902778,81.53476,6.624354E-03,3.805289E-03,5.098712E-03,1.926263E-03,3.196477E-03,2.150252E-03,6.287021E-04,8.382978E-04,6.51519E-03,3.759874E-03,5.026533E-03,1.91285E-03,3.16372E-03,2.134564E-03,6.202422E-04,8.354243E-04,1.035545E-03,5.884666E-04,7.96402E-04,2.8882E-04,4.872675E-04,3.25244E-04,9.134642E-05,1.230375E-04,1.019458E-03,5.81774E-04,7.857654E-04,2.868435E-04,4.824402E-04,3.22932E-04,9.134642E-05,1.230375E-04,
43617.5806018518,81.15834,6.411246E-03,3.719229E-03,5.163744E-03,2.152793E-03,2.828379E-03,2.358959E-03,6.242855E-04,8.065577E-04,6.310413E-03,3.676036E-03,5.089412E-03,2.135957E-03,2.803215E-03,2.339909E-03,6.162146E-04,8.034464E-04,1.00414E-03,5.757843E-04,8.059855E-04,3.222027E-04,4.330227E-04,3.560001E-04,9.075326E-05,1.183279E-04,9.892809E-04,5.694192E-04,7.950315E-04,3.197217E-04,4.293144E-04,3.531928E-04,9.075326E-05,1.183279E-04,
43617.5806134259,80.09398,6.47916E-03,3.820312E-03,4.924756E-03,1.871339E-03,2.968506E-03,2.069893E-03,6.044575E-04,8.348337E-04,6.375704E-03,3.774503E-03,4.858191E-03,1.858698E-03,2.940566E-03,2.055413E-03,5.964591E-04,8.320591E-04,1.014148E-03,5.906805E-04,7.707669E-04,2.807261E-04,4.536726E-04,3.134017E-04,8.784375E-05,1.225419E-04,9.989025E-04,5.839299E-04,7.609576E-04,2.788633E-04,4.495552E-04,3.112679E-04,8.784375E-05,1.225419E-04,
43617.580625,79.91226,6.46681E-03,3.778509E-03,4.98498E-03,1.813144E-03,2.942682E-03,2.172042E-03,5.836042E-04,8.862386E-04,6.363833E-03,3.733791E-03,4.916496E-03,1.801296E-03,2.915264E-03,2.156018E-03,5.759392E-04,8.833913E-04,1.012328E-03,5.845202E-04,7.796419E-04,2.721502E-04,4.498669E-04,3.284551E-04,8.482167E-05,1.301018E-04,9.971531E-04,5.779303E-04,7.695497E-04,2.704043E-04,4.458265E-04,3.260936E-04,8.482167E-05,1.301018E-04,
43617.5806365741,79.28922,6.355705E-03,3.694377E-03,4.996349E-03,1.849652E-03,2.952626E-03,2.203177E-03,5.956376E-04,7.780193E-04,6.256993E-03,3.651816E-03,.0049275,1.83731E-03,2.925007E-03,2.186666E-03,5.880218E-04,7.754657E-04,9.959553E-04,5.721221E-04,7.813173E-04,2.775303E-04,4.513323E-04,3.330433E-04,8.660115E-05,1.14207E-04,9.814085E-04,5.658501E-04,7.711713E-04,2.757114E-04,4.472623E-04,3.306101E-04,8.660115E-05,1.14207E-04,
43617.5806481481,78.12102,6.389644E-03,3.761296E-03,4.929773E-03,1.747277E-03,2.927767E-03,2.134691E-03,6.324719E-04,8.299925E-04,6.289639E-03,3.717023E-03,4.863049E-03,1.736297E-03,2.900649E-03,2.11924E-03,6.242697E-04,8.274299E-04,1.000957E-03,5.819835E-04,7.715063E-04,2.624437E-04,4.47669E-04,3.229507E-04,9.193958E-05,1.218601E-04,9.862194E-04,5.754593E-04,7.616736E-04,2.608256E-04,4.436727E-04,3.206738E-04,9.193958E-05,1.218601E-04,
43617.5806597222,77.75758,6.374217E-03,3.801463E-03,4.885948E-03,1.91557E-03,2.818445E-03,2.025807E-03,5.99857E-04,7.700952E-04,6.274799E-03,3.756148E-03,4.820606E-03,1.902309E-03,2.793472E-03,2.01197E-03,5.920494E-04,7.674712E-04,9.986833E-04,5.879028E-04,7.65048E-04,2.872443E-04,4.315587E-04,3.06905E-04,8.719431E-05,1.130296E-04,9.840326E-04,5.812249E-04,7.554189E-04,2.852902E-04,4.278785E-04,3.048659E-04,8.719431E-05,1.130296E-04,
43617.5806712963,77.43308,6.321773E-03,3.646598E-03,4.89244E-03,1.789998E-03,2.912855E-03,2.066239E-03,4.894922E-04,8.100104E-04,6.224347E-03,3.60524E-03,4.826894E-03,1.778459E-03,2.886034E-03,2.051813E-03,4.833056E-04,8.074436E-04,9.90955E-04,5.650811E-04,7.660046E-04,2.687393E-04,4.454714E-04,3.128633E-04,7.117903E-05,1.189166E-04,9.765978E-04,5.589863E-04,7.563455E-04,2.670388E-04,4.41519E-04,3.107374E-04,7.117903E-05,1.189166E-04,
43617.5806828704,76.35574,6.306353E-03,3.646598E-03,4.791852E-03,1.628977E-03,2.793611E-03,2.004041E-03,5.751377E-04,8.578661E-04,6.209509E-03,3.60524E-03,4.729433E-03,1.619473E-03,2.769113E-03,1.990516E-03,5.678841E-04,8.554106E-04,9.886825E-04,5.650811E-04,7.511815E-04,2.450104E-04,4.27899E-04,3.036975E-04,8.363536E-05,1.259809E-04,9.74411E-04,5.589863E-04,7.419831E-04,2.436098E-04,4.242889E-04,3.017043E-04,8.363536E-05,1.259809E-04,
43617.5806944444,75.39522,6.223109E-03,3.539635E-03,4.775635E-03,1.554316E-03,2.858188E-03,2.237434E-03,6.116366E-04,8.056378E-04,6.129378E-03,3.500908E-03,4.713713E-03,1.545689E-03,2.832445E-03,2.22038E-03,6.04132E-04,8.034464E-04,9.764153E-04,5.493184E-04,7.487917E-04,2.34008E-04,4.374155E-04,3.380915E-04,8.897379E-05,1.183279E-04,9.626026E-04,5.436114E-04,7.396666E-04,2.327367E-04,4.336219E-04,3.355783E-04,8.897379E-05,1.183279E-04,
43617.5807060185,74.96688,6.223109E-03,3.595016E-03,4.801583E-03,1.644092E-03,2.803544E-03,1.904584E-03,6.36168E-04,8.338378E-04,6.129378E-03,3.554937E-03,4.738864E-03,1.634405E-03,2.778857E-03,1.89244E-03,6.282973E-04,8.314271E-04,9.764153E-04,5.574797E-04,7.526155E-04,2.472379E-04,4.293628E-04,2.89041E-04,9.253273E-05,1.224488E-04,9.626026E-04,5.515734E-04,7.43373E-04,2.458103E-04,4.257248E-04,2.872514E-04,9.253273E-05,1.224488E-04,
43617.5807175926,74.4347,6.220027E-03,3.547273E-03,4.777256E-03,1.672549E-03,2.69432E-03,1.907691E-03,7.095047E-04,7.897835E-04,6.12641E-03,3.50836E-03,4.715285E-03,1.662513E-03,2.67168E-03,1.895505E-03,7.007931E-04,7.874574E-04,9.759611E-04,5.504439E-04,7.490306E-04,2.514314E-04,4.132671E-04,2.894988E-04,1.032096E-04,1.159731E-04,9.621653E-04,5.447096E-04,7.398982E-04,2.499525E-04,4.099306E-04,2.877031E-04,1.032096E-04,1.159731E-04,
43617.5807291667,73.31842,6.253934E-03,3.505272E-03,4.77077E-03,1.574755E-03,2.664547E-03,1.985387E-03,6.197854E-04,8.898436E-04,6.159056E-03,3.467373E-03,4.708997E-03,1.565892E-03,2.64245E-03,1.972127E-03,6.121871E-04,8.873885E-04,9.809579E-04,5.442546E-04,7.480748E-04,2.3702E-04,4.088796E-04,3.009485E-04,9.01601E-05,1.306905E-04,9.669761E-04,5.386695E-04,7.389716E-04,2.357139E-04,4.056231E-04,2.989944E-04,9.01601E-05,1.306905E-04,
43617.5807407407,72.63048,6.226191E-03,3.484277E-03,4.730238E-03,1.501901E-03,3.191496E-03,2.10046E-03,6.360395E-04,9.658669E-04,6.132346E-03,3.446879E-03,4.669698E-03,1.493865E-03,3.158848E-03,2.085526E-03,6.282973E-04,9.633362E-04,9.768695E-04,5.411606E-04,7.421017E-04,2.262839E-04,4.865335E-04,3.179064E-04,9.253273E-05,1.418757E-04,9.6304E-04,5.356494E-04,7.331803E-04,2.250996E-04,4.817223E-04,3.157056E-04,9.253273E-05,1.418757E-04,
43617.5807523148,72.31896,6.096794E-03,3.541545E-03,4.75942E-03,1.907551E-03,2.729064E-03,1.864201E-03,6.563463E-04,8.62333E-04,6.007699E-03,3.502771E-03,4.697993E-03,1.894404E-03,2.705781E-03,1.852597E-03,6.48435E-04,8.594078E-04,9.578009E-04,5.495998E-04,7.464021E-04,2.860626E-04,4.18387E-04,2.830899E-04,9.549853E-05,1.265696E-04,9.446713E-04,5.438859E-04,7.3735E-04,2.841252E-04,4.14956E-04,2.813799E-04,9.549853E-05,1.265696E-04,
43617.5807638889,71.02096,6.195372E-03,3.516726E-03,4.723753E-03,1.555205E-03,2.669509E-03,1.991605E-03,6.197349E-04,8.417125E-04,6.102668E-03,3.478551E-03,4.66341E-03,1.546568E-03,2.647321E-03,1.978256E-03,6.121871E-04,8.394216E-04,9.723278E-04,5.459424E-04,7.411462E-04,2.341389E-04,4.096107E-04,3.018648E-04,9.01601E-05,1.236262E-04,9.586665E-04,5.403168E-04,7.322537E-04,2.328661E-04,4.06341E-04,2.998977E-04,9.01601E-05,1.236262E-04,
43617.580775463,69.5672,6.207699E-03,3.631312E-03,4.777256E-03,1.573866E-03,2.659586E-03,1.929441E-03,5.913342E-04,9.4195E-04,6.114539E-03,3.590335E-03,4.715285E-03,1.565014E-03,2.637578E-03,1.916959E-03,5.839943E-04,9.393527E-04,9.741444E-04,5.628285E-04,7.490306E-04,2.36889E-04,4.081484E-04,2.927041E-04,8.600799E-05,1.383436E-04,9.604159E-04,5.567899E-04,7.398982E-04,2.355844E-04,4.049052E-04,2.908647E-04,8.600799E-05,1.383436E-04,
43617.580787037,68.97012,6.155317E-03,3.488094E-03,4.657309E-03,1.511672E-03,2.967543E-03,1.882838E-03,6.31888E-04,8.616816E-04,6.064087E-03,3.450605E-03,4.59896E-03,1.503527E-03,2.939622E-03,1.870986E-03,6.242697E-04,8.594078E-04,9.664251E-04,5.417231E-04,7.313545E-04,2.277237E-04,4.535306E-04,2.858363E-04,9.193958E-05,1.265696E-04,9.529809E-04,5.361985E-04,7.227559E-04,2.265235E-04,4.494161E-04,2.840899E-04,9.193958E-05,1.265696E-04,
